FP052958 "Quercus robur"                                  
FP052882 "Quercus robur"                                  
FP073720 "Quercus robur"                                  
FP072820 "Quercus robur"                                  
FP072717 "Quercus robur"                                  
FP072679 "Quercus robur"                                  
FP033078 "Quercus robur"                                  
FP039154 "Quercus robur"                                  
FP038961 "Quercus robur"                                  
FP038500 "Quercus robur"                                  
FP072565 "Quercus robur"                                  
FP034144 "Quercus robur"                                  
FP034096 "Quercus robur"                                  
FP033805 "Quercus robur"                                  
FP035916 "Quercus robur"                                  
FP035849 "Quercus robur"                                  sequence
FP038271 "Quercus robur"                                  
FP038270 "Quercus robur"                                  
FP038215 "Quercus robur"                                  
FP035796 "Quercus robur"                                  
FP069952 "Quercus robur"                                  
FP069885 "Quercus robur"                                  
FP069849 "Quercus robur"                                  
FP069839 "Quercus robur"                                  
FP040761 "Quercus robur"                                  
FP040340 "Quercus robur"                                  
FP038774 "Quercus robur"                                  
FP066976 "Quercus robur"                                  
FP036124 "Quercus robur"                                  
FP033550 "Quercus robur"                                  
FP033514 "Quercus robur"                                  
FP033488 "Quercus robur"                                  
FP032119 "Quercus robur"                                  
FP039415 "Quercus robur"                                  
FP066577 "Quercus robur"                                  
FP066533 "Quercus robur"                                  
FP066426 "Quercus robur"                                  
FP061396 "Quercus robur"                                  
FP056200 "Quercus robur"                                  
FP039829 "Quercus robur"                                  
FP039741 "Quercus robur"                                  
FP065446 "Quercus robur"                                  
FP060083 "Quercus robur"                                  
FP059932 "Quercus robur"                                  
FP059877 "Quercus robur"                                  
FP059700 "Quercus robur"                                  
FP055587 "Quercus robur"                                  
FP065708 "Quercus robur"                                  
FP066080 "Quercus robur"                                  
FP066039 "Quercus robur"                                  
FP060507 "Quercus robur"                                  
FP060437 "Quercus robur"                                  
FP060414 "Quercus robur"                                  
FP055672 "Quercus robur"                                  
FP055631 "Quercus robur"                                  
FP055417 "Quercus robur"                                  
FP055398 "Quercus robur"                                  
FP055358 "Quercus robur"                                  
FP055274 "Quercus robur"                                  
FP072417 "Quercus robur"                                  
FP052315 "Quercus robur"                                  
FP074780 "Quercus robur"                                  
FP072199 "Quercus robur"                                  
FP072163 "Quercus robur"                                  
FP069443 "Quercus robur"                                  
FP066400 "Quercus robur"                                  
FP066343 "Quercus robur"                                  
FP066310 "Quercus robur"                                  
FP060728 "Quercus robur"                                  
FP059432 "Quercus robur"                                  
FP055918 "Quercus robur"                                  
FP071934 "Quercus robur"                                  
FP071803 "Quercus robur"                                  
FP068965 "Quercus robur"                                  
FP068941 "Quercus robur"                                  
FP068795 "Quercus robur"                                  
FP055869 "Quercus robur"                                  
FP052824 "Quercus robur"                                  
FP052796 "Quercus robur"                                  
FP052736 "Quercus robur"                                  
FP074661 "Quercus robur"                                  
FP074629 "Quercus robur"                                  
FP071569 "Quercus robur"                                  
FP071560 "Quercus robur"                                  
FP071557 "Quercus robur"                                  
FP065928 "Quercus robur"                                  
FP065904 "Quercus robur"                                  
FP065898 "Quercus robur"                                  
FP055107 "Quercus robur"                                  
FP065360 "Quercus robur"                                  
FP065279 "Quercus robur"                                  
FP059411 "Quercus robur"                                  
FP059395 "Quercus robur"                                  
FP072318 "Quercus robur"                                  
FP069206 "Quercus robur"                                  
FP069181 "Quercus robur"                                  
FP069156 "Quercus robur"                                  
FP041301 "Quercus petraea"                                  
FP044960 "Quercus petraea"                                  
FP041026 "Quercus robur"                                  
FP037141 "Quercus robur"                                  
FP044780 "Quercus petraea"                                  
FP037004 "Quercus robur"                                  
FP034370 "Quercus robur"                                  
FP037771 "Quercus robur"                                  
FP071456 "Quercus robur"                                  
FP071352 "Quercus robur"                                  
FP068513 "Quercus robur"                                  
FP068431 "Quercus robur"                                  
FP035321 "Quercus robur"                                  
FP035311 "Quercus robur"                                  
FP045374 "Quercus petraea"                                  
FP035534 "Quercus robur"                                  
FP035449 "Quercus robur"                                  
FP049213 "Quercus petraea"                                  
FP049131 "Quercus petraea"                                  
FP034970 "Quercus robur"                                  
FP034960 "Quercus robur"                                  
FP034870 "Quercus robur"                                  
FP041266 "Quercus robur"                                  
FP045579 "Quercus petraea"                                  
FP037357 "Quercus robur"                                  
FP037270 "Quercus robur"                                  
FP048651 "Quercus petraea"                                  
FP048554 "Quercus petraea"                                  
FP048525 "Quercus petraea"                                  
FP034575 "Quercus robur"                                  
FP059112 "Quercus robur"                                  
FP055223 "Quercus robur"                                  
FP025208 "Quercus robur"                                  
FM244283 "Quercus aucheri"                                  
FM244285 "Quercus aucheri"                                  
FM244289 "Quercus aucheri"                                  
FM244292 "Quercus aucheri"                                  
FM244295 "Quercus aucheri"                                  
FM244296 "Quercus aucheri"                                  
FM244444 "Quercus ilex"                                  
FM244442 "Quercus ilex"                                  
FM244396 "Quercus ilex"                                  
FM244370 "Quercus ilex"                                  
FM244367 "Quercus ilex"                                  
FM244327 "Quercus coccifera"                                  
FM244319 "Quercus coccifera"                                  
FM244315 "Quercus coccifera"                                  
FM244314 "Quercus coccifera"                                  
FM244313 "Quercus coccifera"                                  
FM244311 "Quercus coccifera"                                  
FM244309 "Quercus coccifera"                                  
FM244256 "Quercus pubescens"                                  
FM244260 "Quercus pubescens"                                  
FM244261 "Quercus pubescens"                                  
FM244247 "Quercus robur"                                  
FM244228 "Quercus robur"                                  
FM244226 "Quercus pyrenaica"                                  
FM244225 "Quercus pyrenaica"                                  
FM244218 "Quercus pyrenaica"                                  
FM244215 "Quercus pyrenaica"                                  
FM244208 "Quercus pyrenaica"                                  
FM244207 "Quercus pyrenaica"                                  
FM244206 "Quercus pyrenaica"                                  
FM244205 "Quercus pyrenaica"                                  
FM244198 "Quercus pyrenaica"                                  
FM244194 "Quercus pyrenaica"                                  
FM244177 "Quercus pubescens"                                  
FM244128 "Quercus petraea"                                  
FM244126 "Quercus petraea"                                  
FM244107 "Quercus petraea"                                  
FM244095 "Quercus macranthera"                                  
FM244083 "Quercus infectoria"                                  
FM244082 "Quercus infectoria"                                  
FM244081 "Quercus infectoria"                                  
FM244079 "Quercus infectoria"                                  
FM244076 "Quercus infectoria"                                  
FM244074 "Quercus infectoria"                                  
FM244073 "Quercus infectoria"                                  
FM244067 "Quercus infectoria"                                  
FM244065 "Quercus infectoria"                                  
FM244063 "Quercus infectoria"                                  
FM244060 "Quercus petraea"                                  
FM244055 "Quercus petraea"                                  
FM244033 "Quercus hartwissiana"                                  
FM244031 "Quercus hartwissiana"                                  
FM244030 "Quercus hartwissiana"                                  
FM244028 "Quercus hartwissiana"                                  
FM244026 "Quercus hartwissiana"                                  
FM244013 "Quercus frainetto"                                  
FM244010 "Quercus frainetto"                                  
FM244009 "Quercus frainetto"                                  
FM244007 "Quercus frainetto"                                  
FM243996 "Quercus lusitanica"                                  
FM243995 "Quercus faginea"                                  
FM243993 "Quercus faginea"                                  
FM243960 "Quercus canariensis"                                  
FM243943 "Quercus infectoria"                                  
FM243939 "Quercus infectoria"                                  
FM243937 "Quercus infectoria"                                  
FM243924 "Quercus trojana"                                  
FM243846 "Quercus cerris"                                  
FM243819 "Quercus afares"                                  
XM024049502 "Quercus suber"                                  
XM024021409 "Quercus suber"                                  
XM024035824 "Quercus suber"                                  
XM024035819 "Quercus suber"                                  
KC700365 "Quercus suber"                                  
XM024069427 "Quercus suber"                                  
XM024061040 "Quercus suber"                                  
XM024042620 "Quercus suber"                                  
XM024028267 "Quercus suber"                                  
XM024074022 "Quercus suber"                                  
XM024074021 "Quercus suber"                                  
XM024073160 "Quercus suber"                                  
FJ495166 "Quercus macrocarpa"                                  
JQ421360 "Quercus lobata"                                  
JQ421359 "Quercus lobata"                                  
JQ421358 "Quercus lobata"                                  
JQ421357 "Quercus lobata"                                  
JQ421356 "Quercus lobata"                                  
JQ421355 "Quercus lobata"                                  
JQ421354 "Quercus lobata"                                  
JQ421353 "Quercus lobata"                                  
JQ421352 "Quercus lobata"                                  
JQ421351 "Quercus lobata"                                  
JQ421350 "Quercus lobata"                                  
JQ421349 "Quercus lobata"                                  
JQ421348 "Quercus lobata"                                  
JQ421347 "Quercus lobata"                                  
JQ421346 "Quercus lobata"                                  
JQ421345 "Quercus lobata"                                  
JQ421344 "Quercus lobata"                                  
JQ421343 "Quercus lobata"                                  
JQ421342 "Quercus lobata"                                  
JQ421341 "Quercus lobata"                                  
JQ421340 "Quercus lobata"                                  
EU555532 "Quercus petraea"                                  
EU555528 "Quercus petraea"                                  
EU555527 "Quercus petraea"                                  
EU555526 "Quercus petraea"                                  
EU555525 "Quercus petraea"                                  
EU555524 "Quercus petraea"                                  
EU555523 "Quercus petraea"                                  
EU555522 "Quercus petraea"                                  
EU555521 "Quercus robur"                                  
